text,label,source
"7.12. A webshopot üzemeltető Szolgáltató az 151/2003 (IX.22.) Korm. rendelet: Egyes tartós fogyasztási cikkekre vonatkozó kötelező jótállás szabályai alapján jótállásra nem köteles, azt önként nem vállalja.",1-Nagyon nehezen érthető,kepregeny_depo_aszf.json
"7.13. A vásárlástól számított hat hónapon belül Szolgáltató csak akkor mentesül a szavatosság alól, ha bizonyítja, hogy az áru hibája a fogyasztó részére történő átadást követően keletkezett. Így Szolgáltató nem köteles Megrendelő kifogásának helyt adni, ha megfelelően bizonyítja, hogy az áru a nem rendeltetésszerű használat folytán vált hibássá. A teljesítést követő hat hónap elteltével azonban a bizonyítási teher a Megrendelő oldalára kerül, vagyis vita esetén a Megrendelőnek kell bizonyítania, hogy a hiba már a teljesítés időpontjában fennállt. Nem áll fenn hibás teljesítés, ha az áru hibái ismertek, vagy azok a Megrendelő számára felismerhetőek voltak.",2-Nehezen érthető,kepregeny_depo_aszf.json
8.1. Fogyasztó és vállalkozás közötti szerződésben a felek megállapodása a rendelet rendelkezéseitől a fogyasztó hátrányára nem térhet el.,1-Nagyon nehezen érthető,kepregeny_depo_aszf.json
"8.2. A fogyasztó kötelessége a szerződés megkötésének bizonyítása (számlával, vagy akár csak nyugtával).",2-Nehezen érthető,kepregeny_depo_aszf.json
8.3. A vállalkozás a fogyasztó nála bejelentett szavatossági igényéről jegyzőkönyvet köteles felvenni.,4-Érthető,kepregeny_depo_aszf.json
"8.4.  A jegyzőkönyv másolatát haladéktalanul, igazolható módon a fogyasztó rendelkezésére kell bocsátani.",4-Érthető,kepregeny_depo_aszf.json
"8.5.  Ha a vállalkozás a fogyasztó szavatossági igényének teljesíthetőségéről annak bejelentésekor nem tud nyilatkozni, álláspontjáról – az igény elutasítása esetén az elutasítás indokáról és a békéltető testülethez fordulás lehetőségéről is – öt munkanapon belül, igazolható módon köteles értesíteni a fogyasztót.",2-Nehezen érthető,kepregeny_depo_aszf.json
"8.6.  A vállalkozás a jegyzőkönyvet az annak felvételétől számított három évig köteles megőrizni, és azt az ellenőrző hatóság kérésére bemutatni.",5-Könnyen érthető,kepregeny_depo_aszf.json
"8.7.  A vállalkozásnak törekednie kell arra, hogy a kijavítást vagy kicserélést legfeljebb tizenöt napon belül elvégezze",5-Könnyen érthető,kepregeny_depo_aszf.json
"9.2. Szolgáltató a szóbeli panaszt azonnal megvizsgálja, és szükség szerint orvosolja. Ha a vásárló a panasz kezelésével nem ért egyet, a Szolgáltató a panaszról és az azzal kapcsolatos álláspontjáról haladéktalanul jegyzőkönyvet vesz fel, s annak egy másolati példányát átadja a vásárlónak. Ha a panasz azonnali kivizsgálása nem lehetséges, a Szolgáltató a panaszról jegyzőkönyvet vesz fel, s annak egy másolati példányát átadja a vásárlónak.",5-Könnyen érthető,kepregeny_depo_aszf.json
"9.3. Az írásbeli panaszt az webáruházunk 30 napon belül írásban megválaszolja. A panaszt elutasító álláspontját megindokolja. A válasz másolati példányát 3 évig megőrzi, s azt az ellenőrző hatóságoknak kérésükre bemutatja.",5-Könnyen érthető,kepregeny_depo_aszf.json
"10.1. Az adatkezelő, azaz a szolgáltató tájékoztatja szerződő felet (a továbbiakban: érintett), hogy a szerződésben megadott személyes adatait szerződés teljesítése jogcímén kezeli. 10.2. A személyes adatok címzettjei: a Társaság ügyfélkiszolgálással kapcsolatos feladatokat ellátó munkavállalói, könyvelési, adózási feladatokat ellátó munkavállalói, és adatfeldolgozói. 10.3. A személyes adatok tárolásának időtartama: a szerződés megszűnését követő 5 év. 10.4. A személyes adatok adatfeldolgozásra átadásra kerülnek adózás, könyvelés céljából a társaság által megbizott könyvelő irodának, postázás szállítás céljából a Magyar Postának, illetve a megbizott futárszolgálatnak, vagyonvédelem céljából a társaság vagyonvédelmi megbízottjának. 10.5. Az érintett természetes személy jogairól, az adatfeldolgozók személyéről információk a Társaság honlapján (a láblécben) elérhető Adatvédelmi tájékoztatóban olvashatók.",2-Nehezen érthető,kepregeny_depo_aszf.json
"11.1. Szolgáltató kötelezettsége teljesítéséhez közreműködőt jogosult igénybe venni. Ennek jogellenes magatartásáért teljes felelősséggel tartozik, úgy, mintha a jogellenes magatartást saját maga követte volna el.",1-Nagyon nehezen érthető,kepregeny_depo_aszf.json
"11.2. Ha a jelen Szabályzat bármely része érvénytelenné, jogtalanná vagy érvényesíthetetlenné válik, az a fennmaradó részek érvényességét, jogszerűségét és érvényesíthetőségét nem érinti.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"11.3. Amennyiben Szolgáltató a Szabályzat alapján megillető jogát nem gyakorolja, a joggyakorlás elmulasztása nem tekinthető az adott jogról való lemondásnak. Bármilyen jogról történő lemondás csak az erre vonatkozó kifejezett írásbeli nyilatkozat esetén érvényes. Az, hogy a Szolgáltató egy alkalommal nem ragaszkodik szigorúan a Szabályzat valamely lényegi feltételéhez, vagy kikötéséhez nem jelenti azt, hogy lemond arról, hogy a későbbiekben ragaszkodjon az adott feltétel vagy kikötés szigorú betartásához.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
11.4. Szolgáltató és Felhasználó vitás ügyeiket békés úton próbálják rendezni.,4-Érthető,kepregeny_depo_aszf.json
"11.5. Szolgáltató tájékoztatja Felhasználót arról, hogy nem áll rendelkezésre a fogyasztókkal szembeni tisztességtelen kereskedelmi gyakorlat tilalmáról szóló törvény szerinti magatartási kódex.",2-Nehezen érthető,kepregeny_depo_aszf.json
"e-azonosító szám: A Bank által kibocsátott virtuális kártyaszám, amely e-bank azonosító kártya kibocsátása esetén megegyezik az e-bank azonosító kártya számával. Az e-azonosító szám névre szóló, annak birtokosa csak természetes személy lehet.",5-Könnyen érthető,KH_aszf_cimkezes.json
"e-bank azonosító kártya: A Bank által kibocsátott, bankkártyának nem minősülő műanyag lap, amely - mint távolról hozzáférést biztosító elektronikus fizetési eszköz - biztosítja, a PIN kód révén, kizárólag az Ügyfél/Felhasználó részére a K&H e-bank interneten keresztül történő igénybevételét. A Bank által kibocsátott azonosító kártya a Bank tulajdonát képezi. Az e-bank azonosító kártya névre szóló, annak birtokosa csak természetes személy lehet.",4-Érthető,KH_aszf_cimkezes.json
"Egyszer használatos jelszó: A Bank által az Ügyfél részére SMS üzenetben megküldött, egyszeri belépésre felhasználható jelszó.",5-Könnyen érthető,KH_aszf_cimkezes.json
"Elektronikus banki művelet: Minden olyan megbízás és értesítés, amelyet az Ügyfél/Felhasználó közvetlenül számítógépes kommunikáció alkalmazásával, legalább részben elektronikus jelek formájában ad meg a Bank számára. Az elektronikus banki műveletek során az Ügyfél az aláírását a Bank által jóváhagyott formátumú személyazonosító kódolással helyettesíti.",3-Többé/kevésbé megértem,KH_aszf_cimkezes.json
"Felhasználó: K&H vállalkozói e-bank szolgáltatás esetében az Ügyfél által, a szolgáltatásra irányadó feltételek szerint elektronikus banki műveletek végzésére felhatalmazott bármely személy.",4-Érthető,KH_aszf_cimkezes.json
"Hirdetmény: A Bank által az ügyfélforgalom számára nyitva álló helyiségében, a szolgáltatások igénybevételeinek feltételeit tartalmazó közlemény. A Hirdetmény tartalmazza többek között a szolgáltatások tartalmát, az igénybevételéhez szükséges eszközök paramétereit, illetve a díjakat, jutalékokat.",5-Könnyen érthető,KH_aszf_cimkezes.json
"Hozzáférési jog: A Felhasználó azon joga, mely egyértelműen meghatározza, hogy a Felhasználó a K&H e-bank szolgáltatás keretében milyen típusú elektronikus banki műveleteket végezhet.",5-Könnyen érthető,KH_aszf_cimkezes.json
"Induló sms aktivizáló kód: A Bank az Ügyfél részére az e-azonosító számmal együtt átadott egyszer használatos jelszó, amelynek megküldésével az Ügyfél aktiválja az e-azonosító számát és megkapja az e- bank felületre történő első belépéshez szükséges egyszer használatos jelszót a banktól sms-ben.",5-Könnyen érthető,KH_aszf_cimkezes.json
"K&H e-bank szolgáltatás: A Bank által az Ügyfelek részére nyújtott szolgáltatás, amely során az Ügyfelek a kapcsolódó kondíciókról az ide vonatkozó Hirdetményekben meghatározott, és K&H lakossági e-bank szolgáltatás esetén az https://ebank.khb.hu/lakossag, K&H trambulin e-bank szolgáltatás esetén az https://ebank.khb.hu/trambulin, K&H vállalkozói e-bank szolgáltatás esetén a https://ebank.khb.hu/vallalat internetes címen elérhető szolgáltatásokat vehetik igénybe.",3-Többé/kevésbé megértem,KH_aszf_cimkezes.json
Meghajtó program: A chipkártya-olvasó üzemeltetéséhez szükséges program.,2-Nehezen érthető,KH_aszf_cimkezes.json
Minimális konfiguráció: A szolgáltatás igénybevételéhez szükséges minimális technikai feltételek.,5-Könnyen érthető,KH_aszf_cimkezes.json
"Nyilvános helyen történő üzemeltetés: Bármely a banki, illetőleg az otthoni számítógép-használat körén kívül eső hely.",3-Többé/kevésbé megértem,KH_aszf_cimkezes.json
Olvasó: A szolgáltatás igénybevételéhez szükséges chipkártya-olvasó.,2-Nehezen érthető,KH_aszf_cimkezes.json
"PIN kód (Personal Identification Number): Az a szigorú biztonsági előírások mellett készített, újra elő nem állítható, adott személyre vonatkozó titkos személyi azonosító kód, amelyet a Bank az Ügyfél/Felhasználó részére eljuttat, és amely lehetővé teszi az azonosító kártya használatával a szolgáltatás igénybevételét.",5-Könnyen érthető,KH_aszf_cimkezes.json
"Ügyfél: A szolgáltatás alapjául szolgáló bankszámlaszerződéssel rendelkező természetes személy, illetve gazdálkodó és egyéb szervezetek.",4-Érthető,KH_aszf_cimkezes.json
"Üzemeltető: Az, aki a Banktól függetlenül biztosítja a szolgáltatás eléréséhez szükséges, Hirdetményben meghatározott eszközöket.",5-Könnyen érthető,KH_aszf_cimkezes.json
"2.1 A Bank a vonatkozó ÁSZF, a vonatkozó Hirdetmény és a Bank Üzletszabályzatának Ügyfél/Felhasználó általi elfogadásával K&H e-bank szolgáltatást nyújt az Ügyfél/Felhasználó részére, s e szolgáltatások igénybevételéhez – az Ügyfél rendelkezésének megfelelően – e-bank azonosító kártyát vagy – az ügyfél választása szerint - e-azonosító számot bocsát ki.",4-Érthető,KH_aszf_cimkezes.json
"2.2 Az Ügyfél köteles rendelkezni az e-bank szolgáltatás igénybevételéhez szükséges, a Bank által meghatározott berendezésekkel, illetőleg ilyen berendezések használatára jogosultnak kell lennie. Ezen berendezések valamint a szolgáltatás igénybevételéhez szükséges egyéb eszközök műszaki jellemzőit, használatát az Ügyfél köteles megismerni.",4-Érthető,KH_aszf_cimkezes.json
2.3 Az Ügyfél/Felhasználó az e-bank szolgáltatás keretében banki szolgáltatásokat vehet igénybe. A szolgáltatási kört a Bank ügyfélforgalom számára nyitva álló helyiségeiben és az interneten közzétett Hirdetmény tartalmazza.,5-Könnyen érthető,KH_aszf_cimkezes.json
"2.4 A Bank a szolgáltatások igénybevételéért a Hirdetményben meghatározott díjakat, költségeket vagy jutalékokat számítja fel. A Bank jogosult az esedékes díjakat, jutalékokat illetve költségeket a Hirdetményben meghatározott időpontban az Ügyfél bankszámlájára terhelni. A Hirdetményben közzétett díjak, költségek, jutalékok nem tartalmazzák a szolgáltatások igénybevételével végrehajtott tranzakcióknak a vonatkozó Hirdetményben meghatározott mértékű díjait, költségeit, jutalékait.",4-Érthető,KH_aszf_cimkezes.json
"2.5 Az Ügyfél a Bankkal szemben, a jelen ÁSZF alapján keletkező valamennyi fizetési kötelezettségének köteles esedékességkor, illetve felmerülésekor eleget tenni. A Bank jogosult arra, hogy az Ügyféllel szemben keletkező követelését az Ügyfél banknál vezetett bármely számlájával szemben elszámolja, illetve az Ügyfél egyéb számláján alapuló, vagy a Bankkal szemben egyébként fennálló követelésébe beszámítsa.",3-Többé/kevésbé megértem,KH_aszf_cimkezes.json
"2.6 A szolgáltatás igénybevételére az Ügyfél/Felhasználó attól a naptól kezdve jogosult, amely napon a szolgáltatás igénybevételéhez szükséges e-bank azonosító kártyát, valamint a PIN kódot átvette, illetőleg e-azonosító szám igénylése esetén az e-azonosító számról és a hozzá kapcsolódó induló sms aktivizáló kódról az igénylés és a Bank által kibocsátott tájékoztató levél egy példányának átvételekor értesült.",2-Nehezen érthető,KH_aszf_cimkezes.json
